timestamp_ms,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,gps_lat,gps_lon,gps_accuracy_m
1787584789612,0.91157,-0.66625,-0.96734,0.411052,-0.214202,0.182929,,,
1787584789612,0.13235,-0.54337,-2.04580,0.251565,-0.367078,0.416250,,,
1787584789612,0.13235,-0.54337,-2.04580,0.251565,-0.367078,0.416250,,,
1787584789612,-1.44572,-0.33381,-2.87873,0.489350,-0.232048,0.111208,,,
1787584789612,-1.17931,-1.12412,-1.59840,0.178866,0.323319,-0.262143,,,
1787584789612,-0.71478,-0.37797,-0.92810,-0.376352,-0.247715,-0.740840,,,
1787584789612,-0.57333,1.14068,-1.77191,-1.196934,-0.154764,-0.731010,,,
1787584789612,0.08936,2.15936,-3.35639,-0.200026,0.432417,-0.300907,,,
1787584789612,-0.29950,1.37073,0.00270,0.325220,-0.421555,-0.128110,,,
1787584789612,-0.29950,1.37073,0.00270,0.325220,-0.421555,-0.128110,,,
1787584789612,-0.06936,0.58427,1.24786,0.252264,-0.493583,-0.324559,,,
1787584789612,0.80349,0.61555,2.16472,-0.167813,-0.263159,-0.196311,,,
1787584789612,0.25135,0.79280,1.92163,-0.323071,-0.431328,-0.074500,,,
1787584789612,-0.56030,0.25133,1.62531,-0.085944,-0.275821,-0.227982,,,
1787584789612,-0.34770,-0.09966,1.69596,0.164951,0.025427,-0.528275,,,
1787584789612,0.34673,-0.33986,2.40814,-0.071401,0.122379,-0.380288,,,
1787584789612,0.34673,-0.33986,2.40814,-0.071401,0.122379,-0.380288,,,
1787584789612,0.72469,-0.71010,0.74636,-0.075563,0.130000,-0.073599,,,
1787584789612,0.91381,-0.71233,-0.33187,0.333462,0.312988,0.293268,,,
1787584789612,1.17375,-1.08939,-0.42076,0.560206,0.097688,0.681152,,,
1787584789612,0.67819,-1.43696,-0.88540,0.403062,-0.418033,0.781249,,,
1787584789612,0.29740,-0.86625,-2.97739,0.102164,0.079724,0.757464,,,
1787584789612,0.13712,-0.47491,-3.81056,0.353274,0.960438,0.702079,,,
1787584789612,0.13712,-0.47491,-3.81056,0.353274,0.960438,0.702079,,,
1787584789612,1.01190,-0.51249,-1.96089,0.496126,0.253516,0.686147,,,
1787584789612,0.83477,-0.16426,-1.20984,0.358287,0.315175,0.489026,,,
1787584789612,1.09907,0.27112,0.35163,0.073647,0.044331,0.342907,,,
1787584789612,0.39101,0.58803,0.57894,-0.266382,-0.678444,0.083528,,,
1787584789612,-0.49717,1.70808,-0.13064,-0.268159,-0.428595,-0.125665,,,
1787584789612,-0.71227,2.13307,0.84503,-0.112653,0.634448,-0.021990,,,
1787584789612,-0.71227,2.13307,0.84503,-0.112653,0.634448,-0.021990,,,
1787584789612,-0.25003,1.27614,3.67168,-0.242998,0.800860,0.020305,,,
1787584789612,0.63839,0.29028,4.25905,-0.438010,0.183241,0.145775,,,
1787584789612,0.33741,-0.15939,3.03754,-0.595381,-0.132901,0.235567,,,
1787584789612,0.28069,-0.47250,1.89307,-0.583667,-0.382036,0.222572,,,
1787584789612,-0.09133,-0.20819,-1.15372,-0.245036,-0.237741,0.264658,,,
1787584789612,-0.44868,-0.29849,-2.61878,0.457684,0.224730,0.429410,,,
